	Name	Address	Phone	Longitude	Latitude
208	Birhaus	gorod Moskva, Tverskaja ulitsa, dom 12, stroenie 7	(495) 506-07-91	37.6085926679442	55.7642194841493
209	Varenichnaja №1	gorod Moskva, Tverskaja ulitsa, dom 14	(495) 694-66-16	37.60708449661168	55.76427806355792
210	Howards Loves Craft	gorod Moskva, Tverskaja ulitsa, dom 15	(968) 500-07-45	37.60792869285984	55.76230136309129
211	Prajm	gorod Moskva, Tverskaja ulitsa, dom 15	(926) 652-17-06	37.608437045697805	55.76191599438559
212	ARMENIJa	gorod Moskva, Tverskaja ulitsa, dom 17	(495) 629-19-54	37.6053595370626	55.764088622517
213	Shokoladnitsa	gorod Moskva, Tverskaja ulitsa, dom 17	(495) 221-83-81	37.60651277527071	55.7635937230866
214	Najt flajt	gorod Moskva, Tverskaja ulitsa, dom 17	(495) 629-41-65	37.606779275281	55.763400809187296
215	Shokoladnitsa	gorod Moskva, Tverskaja ulitsa, dom 19	(495) 697-47-07	37.6035701962036	55.7654553424664
216	Prajm	gorod Moskva, Tverskaja ulitsa, dom 19A	(495) 664-23-63	37.602768223396005	55.76581113676809
217	Dry and wet Bar	gorod Moskva, Tverskaja ulitsa, dom 27, stroenie 1	(915) 429-95-84	37.598292558048094	55.768059062030495
218	BISTRO	gorod Moskva, Tverskaja ulitsa, dom 27, stroenie 1	(495) 699-75-44	37.59771741708653	55.76795791461674
219	AV-Dejli	gorod Moskva, Tverskaja ulitsa, dom 27, stroenie 2	(495) 504-34-78	37.59755043503548	55.768647233768895
220	Shokoladnitsa	gorod Moskva, Tverskaja ulitsa, dom 27, stroenie 2	(495) 699-96-02	37.5982437599817	55.7683568498703
221	Chajhona №1	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 7	(499) 251-67-61	37.592797	55.771494
222	Jakitorija	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 7	(499) 694-57-63	37.592797	55.771494
223	MAGNOLIJa	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 9	(499) 251-11-96	37.591843529108	55.772094824457476
224	Prajm	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 8	(495) 664-23-63	37.593533	55.771844
225	Tirol'skie pirogi	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 11	(985) 180-68-14	37.591027	55.772578
226	Alenka	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 12	(916) 670-78-89	37.5925879009324	55.77244122515724
227	ART PUB	gorod Moskva, ulitsa Gospital'nyj Val, dom 22/2	(495) 360-74-34	37.711937	55.773565
228	Shokoladnitsa	gorod Moskva, ulitsa Chajanova, dom 12	(495) 621-81-83	37.595629982842595	55.775923964804704
229	Shelkovyj put'	gorod Moskva, Kutuzovskij prospekt, dom 71	(495) 146-74-33	37.4522998605304	55.7238093002363
230	Restoran «Molon lave»	gorod Moskva, Bol'shaja Gruzinskaja ulitsa, dom 39	(495) 272-00-47	37.58126202964123	55.77048060935689
231	Restoran «Sajgon»	gorod Moskva, Bol'shaja Gruzinskaja ulitsa, dom 39	(967) 021-35-79	37.58126202964123	55.77048060935689
232	FARSh	gorod Moskva, ulitsa Gruzinskij Val, dom 26, stroenie 1	(499) 251-00-29	37.581317027039695	55.774352205114525
233	Burger King	gorod Moskva, ulitsa Gruzinskij Val, dom 28/45	(906) 093-33-55	37.58290642421878	55.77489062688191
234	KFC	gorod Moskva, ulitsa Gruzinskij Val, dom 28/45	(499) 250-38-77	37.5821968542171	55.77470056519711
235	Kafe «Chajhana Ajva»	gorod Moskva, Gruzinskij pereulok, dom 14	(499) 255-64-18	37.5801369176935	55.773541939711905
236	Vypechka, kofejnja	gorod Moskva, Gur'evskij proezd, dom 25, korpus 1	(968) 334-58-97	37.754842884129125	55.60795417668889
238	STOLOVAJa ShKOLY 1254	gorod Moskva, ulitsa Devjataja Rota, dom 14	(495) 963-40-36	37.71265368883615	55.79122197999337
239	STOLOVAJa-DOGOTOVOChNAJa PRI LITsEE «RAZUM»	gorod Moskva, proezd Dezhneva, dom 11, korpus 1	(499) 186-56-10	37.643101159761336	55.87026114575201
241	Defakto	gorod Moskva, Sretenskij bul'var, dom 2, stroenie 1	(495) 624-44-97	37.631588	55.766074760338775
242	Shokoladnitsa	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 32	(499) 136-14-13	37.6127156425255	55.7353295653454
243	French kiss	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 32	(495) 627-60-31	37.61230620940969	55.73473489821459
244	Pancho Vil'ja	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 52	(916) 565-39-13	37.6116045938556	55.73182358203711
245	Harbin	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 54	(926) 625-18-57	37.611598295323596	55.7314007059068
246	Hleb nasuschnyj	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 56	(985) 811-74-52	37.61148368047832	55.73101276272377
247	Shokoladnitsa	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 58/2	(499) 238-27-34	37.61158913518	55.730582125521906
248	Gino-no-taki	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 58/2	(499) 238-95-33	37.6115294920032	55.7305096304908
249	STOL. ShK. 218	gorod Moskva, Dmitrovskoe shosse, dom 5, korpus 1	(495) 976-40-87	37.5754537807522	55.812328103496604
250	Kofe Haus	gorod Moskva, Dmitrovskoe shosse, dom 15, korpus 1	(495) 221-83-81	37.57200439217536	55.81910317370113
251	STOL.ShK.885	gorod Moskva, Dmitrovskoe shosse, dom 45, korpus 1	(499) 976-98-24	37.570057176214306	55.8332416937786
252	Sunduk	gorod Moskva, Dmitrovskoe shosse, dom 46, korpus 1	(499) 530-19-73	37.570346854787395	55.8443809723168
253	Stolovaja №1 RGAU-MSHA im. K.A. Timirjazeva	gorod Moskva, Dmitrovskoe shosse, dom 47	(903) 796-77-64	37.571572999999994	55.835162780476736
254	DEJLIN	gorod Moskva, Dmitrovskoe shosse, dom 48, korpus 1	(916) 938-40-47	37.5703468547877	55.845049588958304
255	Tanuki	gorod Moskva, Dmitrovskoe shosse, dom 64, korpus 3	(499) 488-23-00	37.562554180904165	55.85658718955165
256	Makdonalds	gorod Moskva, Dmitrovskoe shosse, dom 89B, stroenie 1	(915) 198-78-33	37.547975	55.86445678905249
257	STOL.ShK.GBOU Shkola Beskudnikovo	gorod Moskva, Beskudnikovskij bul'var, dom 53	(499) 488-00-73	37.541943	55.871592791144884
258	Tratorija Semplice	gorod Moskva, ulitsa Korovij Val, dom 7, stroenie 1	(495) 776-74-79	37.615001920308	55.7286970941403
259	Domino's Pitstsa	gorod Moskva, ulitsa Dovatora, dom 11, korpus 1	(499) 272-76-32	37.56757558156944	55.72309916218387
261	TsENTR SOTsIAL'NOGO OBESPEChENIJa	gorod Moskva, Domodedovskaja ulitsa, dom 24, korpus 4	(495) 343-92-97	37.70841303013416	55.60727066128231
262	Baan Thai	gorod Moskva, Bol'shaja Dorogomilovskaja ulitsa, dom 11	(499) 240-05-97	37.5535003174261	55.7459528064228
263	Dzhastfoju	gorod Moskva, Dubninskaja ulitsa, dom 4, korpus 1	(910) 471-42-79	37.569075766888076	55.85832013270442
264	Domino's Pitstsa	gorod Moskva, Dubninskaja ulitsa, dom 10, korpus 1	(926) 331-96-96	37.56786753760839	55.8619701359289
265	Junona	gorod Moskva, Dubosekovskaja ulitsa, dom 7	(499) 544-44-84	37.49779217396858	55.81117348849495
266	GBOU Shkola № 1251 Uchebnyj korpus 4	gorod Moskva, ulitsa Alabjana, dom 15	(499) 158-79-61	37.505254	55.79757076950408
267	GBOU Shkola № 1251 Doshkol'noe uchrezhdenie	gorod Moskva, Peschanyj pereulok, dom 1A	(499) 158-79-61	37.51105799999999	55.79730376942629
268	Pitstsa Fabrika	gorod Moskva, 1-ja Dubrovskaja ulitsa, dom 13	(495) 954-77-77	37.6730057226238	55.72367636951849
269	Sushi Wok	gorod Moskva, ulitsa Dudinka, dom 1	(499) 754-44-44	37.68876193455792	55.86132315648252
270	Stolovaja pri shkole № 2107	gorod Moskva, ulitsa Durova, dom 3/13	(495) 328-71-84	37.620519504315965	55.78090535241956
271	Shokoladnitsa	gorod Moskva, Enisejskaja ulitsa, dom 11	(495) 221-83-81	37.6615666548408	55.8652177277787
272	KAFE-BAR «LJa-NIKOLJa»	gorod Moskva, Enisejskaja ulitsa, dom 19	(499) 189-54-70	37.6629957005745	55.8687924794218
273	SAHLI	gorod Moskva, Bol'shoj Karetnyj pereulok, dom 6	(495) 699-91-74	37.6163769978997	55.77049289900609
274	Tbilisi	gorod Moskva, ulitsa Zhebrunova, dom 4	(985) 035-33-18	37.6788100229332	55.785030119771804
275	Nastojaschaja pekarnja	gorod Moskva, bul'var Matrosa Zheleznjaka, dom 7/20	(495) 450-19-61	37.5246729999999	55.82777
276	STOLOVAJa SPETsShKOLA 9	gorod Moskva, ulitsa Borisa Zhigulenkova, dom 15	(495) 365-19-23	37.732973873365694	55.77360960205069
277	Buloshnaja	gorod Moskva, Zhitnaja ulitsa, dom 10	(499) 238-30-10	37.6186748968186	55.730310268461196
278	Sushi-Port	gorod Moskva, prospekt Marshala Zhukova, dom 35, korpus 1	(968) 605-20-65	37.40017154972752	55.77585308008756
279	Kafe-pitstserija Roma - Vostochnyj ekspress	gorod Moskva, Zarevyj proezd, dom 12	(499) 478-48-97	37.656975456999994	55.886429960999976
280	Restoran «El' Gaucho»	gorod Moskva, ulitsa Zatsepskij Val, dom 6/13, stroenie 1	(499) 963-81-63	37.639450935441786	55.73284110839892
281	GBOU «Shkola №1208 imeni Geroja Sovetskogo Sojuza M.S. Shumilova»	gorod Moskva, Zelenodol'skaja ulitsa, dom 33, korpus 3	(495) 919-03-24	37.771305	55.70778474344384
282	Kroshka Kartoshka	gorod Moskva, 1-ja Vladimirskaja ulitsa, dom 37/15	(968) 404-58-98	37.78026632977335	55.75038428358495
284	Burger King	gorod Moskva, Zelenyj prospekt, dom 62A	(495) 544-50-00	37.8200551496572	55.7510384673336
285	Stolovaja GOU KAMS №17	gorod Moskva, Zelenyj prospekt, dom 74	(495) 302-15-23	37.828315705150565	55.74946900527201
286	Rasputin	gorod Moskva, Zubovskij bul'var, dom 25	(499) 246-85-92	37.5900254978862	55.73651006190529
287	Papa Dzhons	gorod Moskva, Izmajlovskij bul'var, dom 47	(495) 287-43-84	37.799670361144095	55.7972567241769
288	Kafe «BLEK-KET»	gorod Moskva, Izmajlovskij bul'var, dom 47	(916) 613-18-39	37.799771447330116	55.79726351330816
289	Stolovaja pri DJuSSh 1	gorod Moskva, Izmajlovskij bul'var, dom 75	(495) 461-42-32	37.821910857363235	55.797202214700214
290	ShKOLA 298	gorod Moskva, Izumrudnaja ulitsa, dom 13, korpus 1	(499) 184-57-76	37.683468	55.872560999999905
292	Dom hinkali	gorod Moskva, ulitsa Isakovskogo, dom 31	(963) 715-40-40	37.41775072898725	55.80613655590107
293	Siti Pitstsa	gorod Moskva, ulitsa Isakovskogo, dom 33, korpus 3	(495) 750-43-47	37.4202775937098	55.80491866183489
294	ShKOLA №904 OAO «KDP»	gorod Moskva, Kavkazskij bul'var, dom 16, korpus 2	(495) 325-51-16	37.66553999999999	55.63357872206241
295	Dom 12	gorod Moskva, ulitsa Kazakova, dom 8A	(926) 295-05-77	37.661498425199866	55.762608795785084
296	Chito-Ra	gorod Moskva, ulitsa Kazakova, dom 10/2, stroenie 1	(499) 265-78-76	37.662845514876196	55.7622012817049
297	Konditerskaja Volkonskij	gorod Moskva, ulitsa Novyj Arbat, dom 22	(890) 556-56-27	37.58896393165232	55.753097175358405
298	Terra	gorod Moskva, ulitsa Novyj Arbat, dom 22	(495) 691-87-50	37.58896393165232	55.753097175358405
299	Shokoladnitsa	gorod Moskva, ulitsa Novyj Arbat, dom 22	(495) 221-83-81	37.58887195610351	55.75297330684585
300	Rosso end B'janko	gorod Moskva, Dolgorukovskaja ulitsa, dom 5	(499) 973-34-52	37.6029818012329	55.772936533386115
301	Trattorija Sempliche	gorod Moskva, Dolgorukovskaja ulitsa, dom 39/6	(499) 978-55-56	37.60063233447952	55.778641394184206
302	Kofe Bin	gorod Moskva, Dolgorukovskaja ulitsa, dom 39/6	(926) 624-81-02	37.60063233447952	55.778641394184206
303	Kafe «Sulo»	gorod Moskva, ulitsa Bol'shie Kamenschiki, dom 21/8	(969) 088-79-19	37.657738588912196	55.7356292610946
304	Bar i bil'jard «Stopka»	gorod Moskva, Kantemirovskaja ulitsa, dom 17, korpus 1	(499) 323-43-92	37.669892299503935	55.63682394172504
305	Love	gorod Moskva, 2-j kvartal Kapotnja, dom 1	(495) 000-00-00	37.4	55.4
306	Bar- bufet «Nikolaj»	gorod Moskva, Staraja Basmannaja ulitsa, dom 5, stroenie 1	(495) 641-03-53	37.65700902806	55.7645010634248
307	Florentini	gorod Moskva, Staraja Basmannaja ulitsa, dom 9, korpus 1	(495) 608-03-50	37.6577761398384	55.7648270069061
308	Stolovaja pri GOU TsO № 1816	gorod Moskva, Kastanaevskaja ulitsa, dom 11	(499) 142-40-90	37.49342792312289	55.738562330232156
309	Sushi Wok	gorod Moskva, Kastanaevskaja ulitsa, dom 54	(495) 789-48-78	37.46858247526345	55.73415021230396
310	Bufet Psihonevrologicheskij internat № 18	gorod Moskva, ulitsa Kahovka, dom 8, korpus 1	(499) 121-92-10	37.58357927178826	55.654069633495375
311	Bufet Shkola № 554	gorod Moskva, ulitsa Kahovka, dom 12, korpus 2	(929) 623-03-21	37.57807908975053	55.65471241213545
312	Kafe «Frends Forever»	gorod Moskva, Malaja Nikitskaja ulitsa, dom 2/1, stroenie 1	(495) 699-43-02	37.59739041747911	55.75796425166534
313	Kafe «Brauni»	gorod Moskva, Malaja Nikitskaja ulitsa, dom 2/1, stroenie 1	(916) 640-86-36	37.59739041747911	55.75796425166534
314	Kafe «Buba na Nikitskoj»	gorod Moskva, Malaja Nikitskaja ulitsa, dom 10	(499) 426-25-92	37.59486086879182	55.75824515295082
315	Kafe «Grape»	gorod Moskva, Malaja Nikitskaja ulitsa, dom 16/5	(495) 691-40-41	37.59119323323557	55.758987203277
316	Restoran «Tanuki»	gorod Moskva, Kashirskoe shosse, dom 46, korpus 1	(495) 324-71-91	37.6649215436533	55.647895763043906
317	Kafe	gorod Moskva, Kerchenskaja ulitsa, dom 1A, korpus 3	(499) 121-05-61	37.5840529428561	55.654914788766
318	Dominos Pizza	gorod Moskva, ulitsa Kibal'chicha, dom 2, korpus 1	(495) 478-88-84	37.644172641740695	55.81601734981962
319	Sabvej	gorod Moskva, Kievskaja ulitsa, dom 20	(926) 777-33-14	37.546343877343126	55.73876264236489
320	ShEJH PALAS	gorod Moskva, Kievskaja ulitsa, dom 20	(926) 794-16-43	37.546422049688196	55.7387332915973
321	Lion's head Pub	gorod Moskva, Mjasnitskaja ulitsa, dom 15	(495) 636-28-18	37.63439454648181	55.76305408125455
322	Beer Gik	gorod Moskva, Mjasnitskaja ulitsa, dom 22, stroenie 1	(495) 624-80-14	37.63441107333824	55.7620712031242
323	Pogrebok	gorod Moskva, Mjasnitskaja ulitsa, dom 22, stroenie 1	(495) 462-02-21	37.63441107333824	55.7620712031242
324	Probka Gril'	gorod Moskva, Mjasnitskaja ulitsa, dom 24/7, stroenie 1	(495) 966-15-91	37.635630799561525	55.76248802260349
325	Bez zabot	gorod Moskva, Mjasnitskaja ulitsa, dom 24/7, stroenie 1	(495) 660-49-31	37.63571228848351	55.7628411298873
326	TEMPO DI PASTA	gorod Moskva, Mjasnitskaja ulitsa, dom 24/7, stroenie 1	(499) 380-63-03	37.635593	55.762444
327	Hleb nasuschnyj	gorod Moskva, Mjasnitskaja ulitsa, dom 24/7, stroenie 1	(495) 984-91-86	37.635593	55.762444
328	Dzhon Dzholi	gorod Moskva, Mjasnitskaja ulitsa, dom 24/7, stroenie 2	(495) 125-28-90	37.635723017319606	55.763287810131004
329	Shokoladnitsa	gorod Moskva, Mjasnitskaja ulitsa, dom 24/7, stroenie 2	(495) 924-28-43	37.635798119170495	55.7632395206206
330	Kroshka Kartoshka	gorod Moskva, Mjasnitskaja ulitsa, dom 30/1/2, stroenie 1	(495) 995-21-34	37.63916423041074	55.76528752837034
331	Makdonalds	gorod Moskva, Mjasnitskaja ulitsa, dom 30/1/2, stroenie 1	(495) 923-58-48	37.638405226333404	55.7653642024568
332	Teremok	gorod Moskva, Mjasnitskaja ulitsa, dom 30/1/2, stroenie 2	(495) 956-27-30	37.63891339805468	55.765140721244364
333	LAMBIC Brasserija	gorod Moskva, Mjasnitskaja ulitsa, dom 40A	(495) 628-28-82	37.64065501918893	55.766469723705626
334	Shell, Yes	gorod Moskva, Rozhdestvenskij bul'var, dom 10/7, stroenie 1	(916) 878-78-18	37.62621137577872	55.76622508201151
335	Shokoladnitsa	gorod Moskva, Kozhevnicheskaja ulitsa, dom 5	(495) 221-83-81	37.643988967011914	55.730205102435804
336	BOTsMAN	gorod Moskva, 5-ja Kozhuhovskaja ulitsa, dom 10, korpus 1	(495) 710-27-55	37.667162	55.70488974260704
337	Bar«Brix Bar»	gorod Moskva, Malyj Kozihinskij pereulok, dom 10, stroenie 1	(495) 925-95-94	37.5961499931471	55.7643354615845
338	EL' GAUChO	gorod Moskva, Bol'shoj Kozlovskij pereulok, dom 3/2	(495) 923-40-20	37.64675226079	55.767736224649205
339	ELEFANT	gorod Moskva, 2-j Kolobovskij pereulok, dom 12	(495) 694-54-92	37.6162143439575	55.7693501446096
340	Rjumochnaja Buhuchet	gorod Moskva, Bol'shaja Suharevskaja ploschad', dom 16/18, stroenie 1	(925) 191-81-77	37.63735351706735	55.77153689105023
341	Matsoni	gorod Moskva, Bol'shaja Suharevskaja ploschad', dom 16/18, stroenie 2	(966) 384-92-23	37.63815366012297	55.771538051799354
342	Courvoisier	gorod Moskva, Malaja Suharevskaja ploschad', dom 8	(495) 632-99-95	37.6299979067608	55.7727374623038
343	STOLOVAJa (GBOU «Shkola №281»)	gorod Moskva, ulitsa Kominterna, dom 16	(499) 184-39-41	37.67989712775634	55.86374901158233
344	Papa Vejder	gorod Moskva, Bol'shoj Zlatoustinskij pereulok, dom 3/5, stroenie 1	(929) 629-15-53	37.63306427272391	55.75914346221719
345	Kinoklub Fitil'	gorod Moskva, Frunzenskaja naberezhnaja, dom 12	(495) 287-02-11	37.593859129267	55.7317840032865
346	SEJDZhI	gorod Moskva, Komsomol'skij prospekt, dom 5/2	(499) 246-76-24	37.5931865591358	55.7319019692191
347	Vostochka. Etnicheskaja kuhnja.	gorod Moskva, Komsomol'skij prospekt, dom 5/2	(499) 245-54-11	37.593175516352694	55.73190692645759
348	Gril' Haus Lamb Cook	gorod Moskva, Komsomol'skij prospekt, dom 7, stroenie 1	(499) 246-03-78	37.59218274421799	55.730980538117436
349	Snooty Fox	gorod Moskva, Komsomol'skij prospekt, dom 14/1, korpus 1	(499) 246-66-27	37.589157622208	55.731066700898495
350	Sosedi.Bazar family.	gorod Moskva, Komsomol'skij prospekt, dom 14/1, korpus 2	(499) 245-49-32	37.58997046695508	55.73138171512058
351	Bebi Dzholi	gorod Moskva, Komsomol'skij prospekt, dom 14/1, korpus 2	(499) 499-40-45	37.58998	55.7313
352	BALOVEN' T	gorod Moskva, Komsomol'skij prospekt, dom 17	(499) 242-86-88	37.58738776836329	55.72956356191511
353	Vabi-Sabi	gorod Moskva, Komsomol'skij prospekt, dom 21/10	(495) 697-47-07	37.5845035539686	55.7280688858802
354	Kofemanija	gorod Moskva, Komsomol'skij prospekt, dom 21, stroenie 2	(499) 246-17-21	37.584008000000004	55.72785774925198
355	Shokoladnitsa	gorod Moskva, Komsomol'skij prospekt, dom 29	(915) 492-63-93	37.580095	55.725017
356	La SPEZIA	gorod Moskva, Komsomol'skij prospekt, dom 30	(499) 246-02-06	37.5789406524716	55.7255041272064
357	Stolovaja pri GBOU Shkola 171	gorod Moskva, 3-ja Frunzenskaja ulitsa, dom 14/37	(499) 242-50-98	37.57661107376448	55.72241304891021
358	Stolovaja pri Tsentre obrazovanija «Raduga»	gorod Moskva, Komsomol'skij prospekt, dom 45	(499) 242-41-44	37.57386054055548	55.7199638682806
359	Sova	gorod Moskva, ulitsa Konenkova, dom 14	(499) 206-70-59	37.613332422173606	55.89364598431021
360	Hachmas	gorod Moskva, ulitsa Konovalova, dom 16A	(909) 635-97-10	37.7648369999998	55.7311949999998
361	Prostye Veschi	gorod Moskva, Konjushkovskaja ulitsa, dom 32	(499) 255-63-62	37.57885	55.760078
362	Stolovaja pri GBOU Shkola 171	gorod Moskva, Kooperativnaja ulitsa, dom 2, korpus 13	(499) 245-49-45	37.566096345008624	55.72489235374303
363	KopTeam	gorod Moskva, Koptevskaja ulitsa, dom 22	(495) 708-81-13	37.519704	55.831464
364	STOLOVAJa PRI ShK. N954	gorod Moskva, ulitsa Kornejchuka, dom 37	(499) 206-62-00	37.633972310173306	55.896197145040524
365	Kafe «Novyj format»	gorod Moskva, ulitsa Akademika Koroleva, dom 3	(495) 686-48-68	37.6344965455636	55.8209377788552
366	Pavlin-Mavlin	gorod Moskva, ulitsa Akademika Koroleva, dom 28, korpus 1	(495) 617-99-77	37.5973993032718	55.8222401718176
367	STOLOVAJa pri GBOU Shkola № 1503	gorod Moskva, ulitsa Pavla Korchagina, dom 13	(495) 687-41-79	37.66126030581028	55.81855319971638
368	Beloe ozero	gorod Moskva, Bol'shaja Kosinskaja ulitsa, dom 24A	(495) 700-43-27	37.855712	55.71430774533015
369	Kafe «Pettina»	gorod Moskva, ulitsa Kosmonavtov, dom 2	(495) 686-55-31	37.644357678416	55.820877577352
370	NASLEDIE	gorod Moskva, ulitsa Kosmonavtov, dom 2	(495) 686-13-26	37.644445362508606	55.820496017363645
371	Kafe «FarFale»	gorod Moskva, ulitsa Kosmonavtov, dom 12	(495) 682-65-82	37.6529731590171	55.820933751026
372	BUFET	gorod Moskva, ulitsa Kosmonavtov, dom 13	(495) 916-61-12	37.659224296591326	55.82193368805145
373	1 Etazh	gorod Moskva, ulitsa Kostjakova, dom 6/5	(495) 611-51-48	37.573177926401904	55.811499918000706
374	Stolovaja pri obschezhitii Madi	gorod Moskva, Kochnovskij proezd, dom 7, korpus 1	(499) 155-01-67	37.54456444895205	55.80842533205793
375	Kafe «Chajhana Tapchan»	gorod Moskva, ulitsa Koshtojantsa, dom 1/83	(499) 431-03-77	37.4938545394671	55.680395383159606
376	Restoran «Tanuki»	gorod Moskva, ulitsa Koshtojantsa, dom 1A	(495) 432-09-75	37.4926694339857	55.679366861232396
377	Papa Dzhons	gorod Moskva, ulitsa Kravchenko, dom 8, stroenie 6	(495) 995-10-72	37.519542	55.676237734336645
378	Restoran «Tsvetenie sakury»	gorod Moskva, ulitsa Krasina, dom 7, stroenie 1	(499) 518-44-14	37.5882801032626	55.767024029584704
379	Restoran «CHINA CLUB»	gorod Moskva, ulitsa Krasina, dom 21	(499) 232-27-78	37.5860270476894	55.7688105281819
380	Kafe «Mishel'»	gorod Moskva, ulitsa Krasnaja Presnja, dom 11	(495) 544-53-09	37.571983068948995	55.7612535252417
381	Kafe «Brooklyn burgers»	gorod Moskva, ulitsa Krasnaja Presnja, dom 29	(999) 981-92-31	37.56405292910485	55.762255596411954
382	Bar «PivBar»	gorod Moskva, ulitsa Krasnaja Presnja, dom 29	(926) 190-55-44	37.56405292910485	55.762255596411954
383	Vypechka	gorod Moskva, Krasnoarmejskaja ulitsa, dom 5	(926) 855-88-00	37.547506505764794	55.79774771150982
384	Pri shkole 1360	gorod Moskva, Krasnobogatyrskaja ulitsa, dom 21	(495) 964-41-10	37.70051280584595	55.812307650926435
385	RESTORAN TAEZhNYJ	gorod Moskva, Krasnokazarmennaja ulitsa, dom 16	(495) 918-12-74	37.710882	55.753187
386	Bistro	gorod Moskva, Krasnoprudnaja ulitsa, dom 1	(968) 337-96-93	37.65912535654784	55.77692243529456
387	Shokoladnitsa	gorod Moskva, Krasnoprudnaja ulitsa, dom 3-5, stroenie 1	(671) 935-96-71	37.660514192	55.77744183599996
388	Vostochnaja skazka	gorod Moskva, Krasnoprudnaja ulitsa, dom 7-9	(499) 264-04-87	37.66327643400001	55.778714091999966
